"success","screen","group","trial_type","trial_index","time_elapsed","internal_node_id","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","webcam","microphone","vsync_rate","date","time","screen_height","screen_width","researcher","sona_id","prolific_id","study_id","session_id","rt","stimulus","response","question_order","timeout","failed_images","failed_audio","failed_video","trial_duration","file","block","correct_response","Illusion_Type","Illusion_Strength","Illusion_Difference","isi","fixation_cross","correct","type","illusion_strength","illusion_difference","block_number","trial_number"
"","IG_Trial","","image-keyboard-response","956","750476","0.0-13.0-2.0-2.0-1.33","","","","","","","","","","","","","","","","","","","","","726","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-18.000_0.03000.png","arrowleft","","","","","","","VerticalHorizontal_-18.000_0.03000.png","B","arrowleft","VerticalHorizontal","-18.00000000","0.0300000000","749750","<p style=""color: black; font-size: 80px; padding-left: 41%; padding-right: 26%; padding-top: 18%; padding-bottom: 32%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","34"
"","IG_FixationCross","","html-keyboard-response","957","751261","0.0-13.0-2.0-2.0-0.34","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 42%; padding-right: 15%; padding-top: 24%; padding-bottom: 43%"">+</p>","null","","","","","","782","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","958","751918","0.0-13.0-2.0-2.0-1.34","","","","","","","","","","","","","","","","","","","","","657","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_45.0000_-0.16122.png","arrowleft","","","","","","","VerticalHorizontal_45.0000_-0.16122.png","B","arrowright","VerticalHorizontal","45.000000000","-0.161220000","751261","<p style=""color: black; font-size: 80px; padding-left: 42%; padding-right: 15%; padding-top: 24%; padding-bottom: 43%"">+</p>","false","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","35"
"","IG_FixationCross","","html-keyboard-response","959","752794","0.0-13.0-2.0-2.0-0.35","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 3%; padding-right: 24%; padding-top: 45%; padding-bottom: 14%"">+</p>","null","","","","","","874","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","960","753277","0.0-13.0-2.0-2.0-1.35","","","","","","","","","","","","","","","","","","","","","482","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-36.000_0.24909.png","arrowleft","","","","","","","VerticalHorizontal_-36.000_0.24909.png","B","arrowleft","VerticalHorizontal","-36.00000000","0.2490900000","752794","<p style=""color: black; font-size: 80px; padding-left: 3%; padding-right: 24%; padding-top: 45%; padding-bottom: 14%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","36"
"","IG_FixationCross","","html-keyboard-response","961","753982","0.0-13.0-2.0-2.0-0.36","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 42%; padding-right: 25%; padding-top: 37%; padding-bottom: 9%"">+</p>","null","","","","","","703","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","962","754473","0.0-13.0-2.0-2.0-1.36","","","","","","","","","","","","","","","","","","","","","490","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-27.000_0.08913.png","arrowright","","","","","","","VerticalHorizontal_-27.000_0.08913.png","B","arrowleft","VerticalHorizontal","-27.00000000","0.0891300000","753982","<p style=""color: black; font-size: 80px; padding-left: 42%; padding-right: 25%; padding-top: 37%; padding-bottom: 9%"">+</p>","false","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","37"
"","IG_FixationCross","","html-keyboard-response","963","755351","0.0-13.0-2.0-2.0-0.37","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 50%; padding-right: 29%; padding-top: 44%; padding-bottom: 27%"">+</p>","null","","","","","","878","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","964","756048","0.0-13.0-2.0-2.0-1.37","","","","","","","","","","","","","","","","","","","","","696","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-45.000_0.08913.png","arrowright","","","","","","","VerticalHorizontal_-45.000_0.08913.png","B","arrowleft","VerticalHorizontal","-45.00000000","0.0891300000","755351","<p style=""color: black; font-size: 80px; padding-left: 50%; padding-right: 29%; padding-top: 44%; padding-bottom: 27%"">+</p>","false","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","38"
"","IG_FixationCross","","html-keyboard-response","965","756804","0.0-13.0-2.0-2.0-0.38","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 47%; padding-right: 14%; padding-top: 3%; padding-bottom: 43%"">+</p>","null","","","","","","755","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","966","757532","0.0-13.0-2.0-2.0-1.38","","","","","","","","","","","","","","","","","","","","","727","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-45.000_0.16122.png","arrowleft","","","","","","","VerticalHorizontal_-45.000_0.16122.png","B","arrowleft","VerticalHorizontal","-45.00000000","0.1612200000","756804","<p style=""color: black; font-size: 80px; padding-left: 47%; padding-right: 14%; padding-top: 3%; padding-bottom: 43%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","39"
"","IG_FixationCross","","html-keyboard-response","967","758321","0.0-13.0-2.0-2.0-0.39","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 20%; padding-right: 12%; padding-top: 49%; padding-bottom: 20%"">+</p>","null","","","","","","787","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","968","758807","0.0-13.0-2.0-2.0-1.39","","","","","","","","","","","","","","","","","","","","","485","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_45.0000_0.24909.png","arrowleft","","","","","","","VerticalHorizontal_45.0000_0.24909.png","B","arrowleft","VerticalHorizontal","45.000000000","0.2490900000","758321","<p style=""color: black; font-size: 80px; padding-left: 20%; padding-right: 12%; padding-top: 49%; padding-bottom: 20%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","40"
"","IG_FixationCross","","html-keyboard-response","969","759816","0.0-13.0-2.0-2.0-0.40","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 16%; padding-right: 30%; padding-top: 44%; padding-bottom: 0%"">+</p>","null","","","","","","1007","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","970","760738","0.0-13.0-2.0-2.0-1.40","","","","","","","","","","","","","","","","","","","","","922","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_36.0000_-0.24909.png","arrowleft","","","","","","","VerticalHorizontal_36.0000_-0.24909.png","B","arrowright","VerticalHorizontal","36.000000000","-0.249090000","759816","<p style=""color: black; font-size: 80px; padding-left: 16%; padding-right: 30%; padding-top: 44%; padding-bottom: 0%"">+</p>","false","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","41"
"","IG_FixationCross","","html-keyboard-response","971","761600","0.0-13.0-2.0-2.0-0.41","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 2%; padding-right: 19%; padding-top: 38%; padding-bottom: 27%"">+</p>","null","","","","","","860","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","972","762314","0.0-13.0-2.0-2.0-1.41","","","","","","","","","","","","","","","","","","","","","713","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-9.0000_0.16122.png","arrowleft","","","","","","","VerticalHorizontal_-9.0000_0.16122.png","B","arrowleft","VerticalHorizontal","-9.000000000","0.1612200000","761600","<p style=""color: black; font-size: 80px; padding-left: 2%; padding-right: 19%; padding-top: 38%; padding-bottom: 27%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","42"
"","IG_FixationCross","","html-keyboard-response","973","763256","0.0-13.0-2.0-2.0-0.42","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 1%; padding-right: 19%; padding-top: 18%; padding-bottom: 28%"">+</p>","null","","","","","","940","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","974","763873","0.0-13.0-2.0-2.0-1.42","","","","","","","","","","","","","","","","","","","","","616","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_36.0000_0.24909.png","arrowright","","","","","","","VerticalHorizontal_36.0000_0.24909.png","B","arrowleft","VerticalHorizontal","36.000000000","0.2490900000","763256","<p style=""color: black; font-size: 80px; padding-left: 1%; padding-right: 19%; padding-top: 18%; padding-bottom: 28%"">+</p>","false","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","43"
"","IG_FixationCross","","html-keyboard-response","975","764813","0.0-13.0-2.0-2.0-0.43","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 46%; padding-right: 43%; padding-top: 19%; padding-bottom: 33%"">+</p>","null","","","","","","938","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","976","765392","0.0-13.0-2.0-2.0-1.43","","","","","","","","","","","","","","","","","","","","","578","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_36.0000_0.08913.png","arrowright","","","","","","","VerticalHorizontal_36.0000_0.08913.png","B","arrowleft","VerticalHorizontal","36.000000000","0.0891300000","764813","<p style=""color: black; font-size: 80px; padding-left: 46%; padding-right: 43%; padding-top: 19%; padding-bottom: 33%"">+</p>","false","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","44"
"","IG_FixationCross","","html-keyboard-response","977","766333","0.0-13.0-2.0-2.0-0.44","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 6%; padding-right: 15%; padding-top: 18%; padding-bottom: 6%"">+</p>","null","","","","","","939","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","978","767041","0.0-13.0-2.0-2.0-1.44","","","","","","","","","","","","","","","","","","","","","707","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-27.000_0.24909.png","arrowleft","","","","","","","VerticalHorizontal_-27.000_0.24909.png","B","arrowleft","VerticalHorizontal","-27.00000000","0.2490900000","766333","<p style=""color: black; font-size: 80px; padding-left: 6%; padding-right: 15%; padding-top: 18%; padding-bottom: 6%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","45"
"","IG_FixationCross","","html-keyboard-response","979","767755","0.0-13.0-2.0-2.0-0.45","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 18%; padding-right: 5%; padding-top: 12%; padding-bottom: 18%"">+</p>","null","","","","","","713","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","980","768246","0.0-13.0-2.0-2.0-1.45","","","","","","","","","","","","","","","","","","","","","490","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-18.000_-0.0300.png","arrowleft","","","","","","","VerticalHorizontal_-18.000_-0.0300.png","B","arrowright","VerticalHorizontal","-18.00000000","-0.030000000","767755","<p style=""color: black; font-size: 80px; padding-left: 18%; padding-right: 5%; padding-top: 12%; padding-bottom: 18%"">+</p>","false","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","46"
"","IG_FixationCross","","html-keyboard-response","981","769246","0.0-13.0-2.0-2.0-0.46","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 50%; padding-right: 47%; padding-top: 27%; padding-bottom: 47%"">+</p>","null","","","","","","998","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","982","769712","0.0-13.0-2.0-2.0-1.46","","","","","","","","","","","","","","","","","","","","","465","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-9.0000_0.24909.png","arrowright","","","","","","","VerticalHorizontal_-9.0000_0.24909.png","B","arrowleft","VerticalHorizontal","-9.000000000","0.2490900000","769246","<p style=""color: black; font-size: 80px; padding-left: 50%; padding-right: 47%; padding-top: 27%; padding-bottom: 47%"">+</p>","false","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","47"
"","IG_FixationCross","","html-keyboard-response","983","770324","0.0-13.0-2.0-2.0-0.47","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 21%; padding-right: 4%; padding-top: 3%; padding-bottom: 26%"">+</p>","null","","","","","","610","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","984","771124","0.0-13.0-2.0-2.0-1.47","","","","","","","","","","","","","","","","","","","","","799","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-9.0000_-0.08913.png","arrowright","","","","","","","VerticalHorizontal_-9.0000_-0.08913.png","B","arrowright","VerticalHorizontal","-9.000000000","-0.089130000","770324","<p style=""color: black; font-size: 80px; padding-left: 21%; padding-right: 4%; padding-top: 3%; padding-bottom: 26%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","48"
"","IG_FixationCross","","html-keyboard-response","985","771861","0.0-13.0-2.0-2.0-0.48","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 10%; padding-right: 5%; padding-top: 11%; padding-bottom: 2%"">+</p>","null","","","","","","735","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","986","772532","0.0-13.0-2.0-2.0-1.48","","","","","","","","","","","","","","","","","","","","","671","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_18.0000_0.16122.png","arrowleft","","","","","","","VerticalHorizontal_18.0000_0.16122.png","B","arrowleft","VerticalHorizontal","18.000000000","0.1612200000","771861","<p style=""color: black; font-size: 80px; padding-left: 10%; padding-right: 5%; padding-top: 11%; padding-bottom: 2%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","49"
"","IG_FixationCross","","html-keyboard-response","987","773164","0.0-13.0-2.0-2.0-0.49","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 47%; padding-right: 42%; padding-top: 24%; padding-bottom: 29%"">+</p>","null","","","","","","630","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","988","773663","0.0-13.0-2.0-2.0-1.49","","","","","","","","","","","","","","","","","","","","","498","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-45.000_0.03000.png","arrowleft","","","","","","","VerticalHorizontal_-45.000_0.03000.png","B","arrowleft","VerticalHorizontal","-45.00000000","0.0300000000","773164","<p style=""color: black; font-size: 80px; padding-left: 47%; padding-right: 42%; padding-top: 24%; padding-bottom: 29%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","50"
"","IG_FixationCross","","html-keyboard-response","989","774649","0.0-13.0-2.0-2.0-0.50","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 37%; padding-right: 4%; padding-top: 44%; padding-bottom: 39%"">+</p>","null","","","","","","985","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","990","775425","0.0-13.0-2.0-2.0-1.50","","","","","","","","","","","","","","","","","","","","","775","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_36.0000_-0.08913.png","arrowright","","","","","","","VerticalHorizontal_36.0000_-0.08913.png","B","arrowright","VerticalHorizontal","36.000000000","-0.089130000","774649","<p style=""color: black; font-size: 80px; padding-left: 37%; padding-right: 4%; padding-top: 44%; padding-bottom: 39%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","51"
"","IG_FixationCross","","html-keyboard-response","991","776148","0.0-13.0-2.0-2.0-0.51","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 38%; padding-right: 14%; padding-top: 35%; padding-bottom: 2%"">+</p>","null","","","","","","721","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","992","776929","0.0-13.0-2.0-2.0-1.51","","","","","","","","","","","","","","","","","","","","","781","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-36.000_-0.08913.png","arrowleft","","","","","","","VerticalHorizontal_-36.000_-0.08913.png","B","arrowright","VerticalHorizontal","-36.00000000","-0.089130000","776148","<p style=""color: black; font-size: 80px; padding-left: 38%; padding-right: 14%; padding-top: 35%; padding-bottom: 2%"">+</p>","false","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","52"
"","IG_FixationCross","","html-keyboard-response","993","777732","0.0-13.0-2.0-2.0-0.52","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 47%; padding-right: 21%; padding-top: 35%; padding-bottom: 42%"">+</p>","null","","","","","","801","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","994","778504","0.0-13.0-2.0-2.0-1.52","","","","","","","","","","","","","","","","","","","","","771","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-18.000_-0.08913.png","arrowleft","","","","","","","VerticalHorizontal_-18.000_-0.08913.png","B","arrowright","VerticalHorizontal","-18.00000000","-0.089130000","777732","<p style=""color: black; font-size: 80px; padding-left: 47%; padding-right: 21%; padding-top: 35%; padding-bottom: 42%"">+</p>","false","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","53"
"","IG_FixationCross","","html-keyboard-response","995","779199","0.0-13.0-2.0-2.0-0.53","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 5%; padding-right: 13%; padding-top: 50%; padding-bottom: 9%"">+</p>","null","","","","","","693","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","996","779773","0.0-13.0-2.0-2.0-1.53","","","","","","","","","","","","","","","","","","","","","574","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-36.000_-0.0300.png","arrowright","","","","","","","VerticalHorizontal_-36.000_-0.0300.png","B","arrowright","VerticalHorizontal","-36.00000000","-0.030000000","779199","<p style=""color: black; font-size: 80px; padding-left: 5%; padding-right: 13%; padding-top: 50%; padding-bottom: 9%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","54"
"","IG_FixationCross","","html-keyboard-response","997","780737","0.0-13.0-2.0-2.0-0.54","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 45%; padding-right: 19%; padding-top: 15%; padding-bottom: 34%"">+</p>","null","","","","","","962","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","998","781168","0.0-13.0-2.0-2.0-1.54","","","","","","","","","","","","","","","","","","","","","430","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-45.000_-0.16122.png","arrowleft","","","","","","","VerticalHorizontal_-45.000_-0.16122.png","B","arrowright","VerticalHorizontal","-45.00000000","-0.161220000","780737","<p style=""color: black; font-size: 80px; padding-left: 45%; padding-right: 19%; padding-top: 15%; padding-bottom: 34%"">+</p>","false","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","55"
"","IG_FixationCross","","html-keyboard-response","999","782044","0.0-13.0-2.0-2.0-0.55","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 32%; padding-right: 38%; padding-top: 23%; padding-bottom: 23%"">+</p>","null","","","","","","873","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","1000","782665","0.0-13.0-2.0-2.0-1.55","","","","","","","","","","","","","","","","","","","","","621","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-27.000_-0.16122.png","arrowright","","","","","","","VerticalHorizontal_-27.000_-0.16122.png","B","arrowright","VerticalHorizontal","-27.00000000","-0.161220000","782044","<p style=""color: black; font-size: 80px; padding-left: 32%; padding-right: 38%; padding-top: 23%; padding-bottom: 23%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","56"
"","IG_FixationCross","","html-keyboard-response","1001","783584","0.0-13.0-2.0-2.0-0.56","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 29%; padding-right: 25%; padding-top: 19%; padding-bottom: 23%"">+</p>","null","","","","","","917","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","1002","784128","0.0-13.0-2.0-2.0-1.56","","","","","","","","","","","","","","","","","","","","","544","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-27.000_-0.08913.png","arrowleft","","","","","","","VerticalHorizontal_-27.000_-0.08913.png","B","arrowright","VerticalHorizontal","-27.00000000","-0.089130000","783584","<p style=""color: black; font-size: 80px; padding-left: 29%; padding-right: 25%; padding-top: 19%; padding-bottom: 23%"">+</p>","false","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","57"
"","IG_FixationCross","","html-keyboard-response","1003","785153","0.0-13.0-2.0-2.0-0.57","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 6%; padding-right: 22%; padding-top: 34%; padding-bottom: 16%"">+</p>","null","","","","","","1024","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","1004","786124","0.0-13.0-2.0-2.0-1.57","","","","","","","","","","","","","","","","","","","","","970","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-9.0000_-0.16122.png","arrowleft","","","","","","","VerticalHorizontal_-9.0000_-0.16122.png","B","arrowright","VerticalHorizontal","-9.000000000","-0.161220000","785153","<p style=""color: black; font-size: 80px; padding-left: 6%; padding-right: 22%; padding-top: 34%; padding-bottom: 16%"">+</p>","false","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","58"
"","IG_FixationCross","","html-keyboard-response","1005","787138","0.0-13.0-2.0-2.0-0.58","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 33%; padding-right: 27%; padding-top: 32%; padding-bottom: 14%"">+</p>","null","","","","","","1012","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","1006","787659","0.0-13.0-2.0-2.0-1.58","","","","","","","","","","","","","","","","","","","","","520","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_45.0000_0.03000.png","arrowleft","","","","","","","VerticalHorizontal_45.0000_0.03000.png","B","arrowleft","VerticalHorizontal","45.000000000","0.0300000000","787138","<p style=""color: black; font-size: 80px; padding-left: 33%; padding-right: 27%; padding-top: 32%; padding-bottom: 14%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","59"
"","IG_FixationCross","","html-keyboard-response","1007","788693","0.0-13.0-2.0-2.0-0.59","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 6%; padding-right: 33%; padding-top: 3%; padding-bottom: 12%"">+</p>","null","","","","","","1032","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","1008","789249","0.0-13.0-2.0-2.0-1.59","","","","","","","","","","","","","","","","","","","","","555","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_18.0000_-0.08913.png","arrowright","","","","","","","VerticalHorizontal_18.0000_-0.08913.png","B","arrowright","VerticalHorizontal","18.000000000","-0.089130000","788693","<p style=""color: black; font-size: 80px; padding-left: 6%; padding-right: 33%; padding-top: 3%; padding-bottom: 12%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","60"
"","IG_FixationCross","","html-keyboard-response","1009","790045","0.0-13.0-2.0-2.0-0.60","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 2%; padding-right: 9%; padding-top: 37%; padding-bottom: 26%"">+</p>","null","","","","","","794","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","1010","790532","0.0-13.0-2.0-2.0-1.60","","","","","","","","","","","","","","","","","","","","","487","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-9.0000_0.08913.png","arrowleft","","","","","","","VerticalHorizontal_-9.0000_0.08913.png","B","arrowleft","VerticalHorizontal","-9.000000000","0.0891300000","790045","<p style=""color: black; font-size: 80px; padding-left: 2%; padding-right: 9%; padding-top: 37%; padding-bottom: 26%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","61"
"","IG_FixationCross","","html-keyboard-response","1011","791487","0.0-13.0-2.0-2.0-0.61","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 7%; padding-right: 42%; padding-top: 14%; padding-bottom: 39%"">+</p>","null","","","","","","952","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","1012","792059","0.0-13.0-2.0-2.0-1.61","","","","","","","","","","","","","","","","","","","","","572","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-27.000_0.16122.png","arrowleft","","","","","","","VerticalHorizontal_-27.000_0.16122.png","B","arrowleft","VerticalHorizontal","-27.00000000","0.1612200000","791487","<p style=""color: black; font-size: 80px; padding-left: 7%; padding-right: 42%; padding-top: 14%; padding-bottom: 39%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","62"
